id,id_especie,id_geracao,pokemon,altura,peso,exp_base,tipo_1,tipo_2,hp,ataque,defesa,ataque_especial,defesa_especial,velocidade,cor_1,cor_2,cor_final,url_imagem,url_icone
336,336,3,seviper,2.7,52.5,160,venenoso,NA,73,100,60,100,60,65,#A040A0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/336.png,//cdn.bulbagarden.net/upload/b/b4/336MS.png
337,337,3,lunatone,1,168,161,pedra,psíquico,90,55,65,95,85,70,#B8A038,#F85888,#C78E4B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/337.png,//cdn.bulbagarden.net/upload/d/d5/337MS.png
338,338,3,solrock,1.2,154,161,pedra,psíquico,90,95,85,55,65,70,#B8A038,#F85888,#C78E4B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/338.png,//cdn.bulbagarden.net/upload/1/1e/338MS.png
339,339,3,barboach,0.4,1.9,58,água,terrestre,50,48,43,46,41,60,#6890F0,#E0C068,#859BCF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/339.png,//cdn.bulbagarden.net/upload/9/9c/339MS.png
340,340,3,whiscash,0.9,23.6,164,água,terrestre,110,78,73,76,71,60,#6890F0,#E0C068,#859BCF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/340.png,//cdn.bulbagarden.net/upload/7/76/340MS.png
341,341,3,corphish,0.6,11.5,62,água,NA,43,80,65,50,35,35,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/341.png,//cdn.bulbagarden.net/upload/5/5a/341MS.png
342,342,3,crawdaunt,1.1,32.8,164,água,sombrio,63,120,85,90,55,55,#6890F0,#705848,#6982C7,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/342.png,//cdn.bulbagarden.net/upload/e/e4/342MS.png
343,343,3,baltoy,0.5,21.5,60,terrestre,psíquico,40,40,55,40,70,55,#E0C068,#F85888,#E5A66F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/343.png,//cdn.bulbagarden.net/upload/6/6e/343MS.png
344,344,3,claydol,1.5,108,175,terrestre,psíquico,60,70,105,70,120,75,#E0C068,#F85888,#E5A66F,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/344.png,//cdn.bulbagarden.net/upload/7/75/344MS.png
345,345,3,lileep,1,23.8,71,pedra,grama,66,41,77,61,87,23,#B8A038,#78C850,#A8A93D,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/345.png,//cdn.bulbagarden.net/upload/8/88/345MS.png
346,346,3,cradily,1.5,60.4,173,pedra,grama,86,81,97,81,107,43,#B8A038,#78C850,#A8A93D,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/346.png,//cdn.bulbagarden.net/upload/1/16/346MS.png
347,347,3,anorith,0.7,12.5,71,pedra,inseto,45,95,50,40,50,75,#B8A038,#A8B820,#B4A532,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/347.png,//cdn.bulbagarden.net/upload/b/b2/347MS.png
348,348,3,armaldo,1.5,68.2,173,pedra,inseto,75,125,100,70,80,45,#B8A038,#A8B820,#B4A532,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/348.png,//cdn.bulbagarden.net/upload/6/69/348MS.png
349,349,3,feebas,0.6,7.4,40,água,NA,20,15,20,10,55,80,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/349.png,//cdn.bulbagarden.net/upload/7/7d/349MS.png
350,350,3,milotic,6.2,162,189,água,NA,95,60,79,100,125,81,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/350.png,//cdn.bulbagarden.net/upload/5/5a/350MS.png
351,351,3,castform,0.3,0.8,147,normal,NA,70,70,70,70,70,70,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/351.png,//cdn.bulbagarden.net/upload/f/fc/351MS.png
352,352,3,kecleon,1,22,154,normal,NA,60,90,70,60,120,40,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/352.png,//cdn.bulbagarden.net/upload/3/39/352MS.png
353,353,3,shuppet,0.6,2.3,59,fantasma,NA,44,75,35,63,33,45,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/353.png,//cdn.bulbagarden.net/upload/f/fd/353MS.png
354,354,3,banette,1.1,12.5,159,fantasma,NA,64,115,65,83,63,65,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/354.png,//cdn.bulbagarden.net/upload/c/c8/354MS.png
355,355,3,duskull,0.8,15,59,fantasma,NA,20,40,90,30,90,25,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/355.png,//cdn.bulbagarden.net/upload/2/2d/355MS.png
356,356,3,dusclops,1.6,30.6,159,fantasma,NA,40,70,130,60,130,25,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/356.png,//cdn.bulbagarden.net/upload/c/cd/356MS.png
357,357,3,tropius,2,100,161,grama,voador,99,68,83,72,87,51,#78C850,#A890F0,#83BA76,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/357.png,//cdn.bulbagarden.net/upload/0/0b/357MS.png
358,358,3,chimecho,0.6,1,159,psíquico,NA,75,50,80,95,90,65,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/358.png,//cdn.bulbagarden.net/upload/7/78/358MS.png
359,359,3,absol,1.2,47,163,sombrio,NA,65,130,60,75,60,75,#705848,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/359.png,//cdn.bulbagarden.net/upload/7/7c/359MS.png
360,360,3,wynaut,0.6,14,52,psíquico,NA,95,23,48,23,48,23,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/360.png,//cdn.bulbagarden.net/upload/4/44/360MS.png
361,361,3,snorunt,0.7,16.8,60,gelo,NA,50,50,50,50,50,50,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/361.png,//cdn.bulbagarden.net/upload/6/66/361MS.png
362,362,3,glalie,1.5,256.5,168,gelo,NA,80,80,80,80,80,80,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/362.png,//cdn.bulbagarden.net/upload/d/d0/362MS.png
363,363,3,spheal,0.8,39.5,58,gelo,água,70,40,50,55,50,25,#98D8D8,#6890F0,#8CC6DD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/363.png,//cdn.bulbagarden.net/upload/4/43/363MS.png
364,364,3,sealeo,1.1,87.6,144,gelo,água,90,60,70,75,70,45,#98D8D8,#6890F0,#8CC6DD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/364.png,//cdn.bulbagarden.net/upload/9/92/364MS.png
365,365,3,walrein,1.4,150.6,239,gelo,água,110,80,90,95,90,65,#98D8D8,#6890F0,#8CC6DD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/365.png,//cdn.bulbagarden.net/upload/6/66/365MS.png
366,366,3,clamperl,0.4,52.5,69,água,NA,35,64,85,74,55,32,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/366.png,//cdn.bulbagarden.net/upload/b/bb/366MS.png
367,367,3,huntail,1.7,27,170,água,NA,55,104,105,94,75,52,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/367.png,//cdn.bulbagarden.net/upload/2/2e/367MS.png
368,368,3,gorebyss,1.8,22.6,170,água,NA,55,84,105,114,75,52,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/368.png,//cdn.bulbagarden.net/upload/d/dc/368MS.png
369,369,3,relicanth,1,23.4,170,água,pedra,100,90,130,45,65,55,#6890F0,#B8A038,#7B93C3,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/369.png,//cdn.bulbagarden.net/upload/6/6a/369MS.png
370,370,3,luvdisc,0.6,8.7,116,água,NA,43,30,55,40,65,97,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/370.png,//cdn.bulbagarden.net/upload/d/d1/370MS.png
371,371,3,bagon,0.6,42.1,60,dragão,NA,45,75,60,40,30,50,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/371.png,//cdn.bulbagarden.net/upload/f/fe/371MS.png
372,372,3,shelgon,1.1,110.5,147,dragão,NA,65,95,100,60,50,50,#7038F8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/372.png,//cdn.bulbagarden.net/upload/2/25/372MS.png
373,373,3,salamence,1.5,102.6,270,dragão,voador,95,135,80,110,80,100,#7038F8,#A890F0,#7D4DF6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/373.png,//cdn.bulbagarden.net/upload/8/8c/373MS.png
374,374,3,beldum,0.6,95.2,60,aço,psíquico,40,55,80,35,60,30,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/374.png,//cdn.bulbagarden.net/upload/c/c8/374MS.png
375,375,3,metang,1.2,202.5,147,aço,psíquico,60,75,100,55,80,50,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/375.png,//cdn.bulbagarden.net/upload/2/22/375MS.png
376,376,3,metagross,1.6,550,270,aço,psíquico,80,135,130,95,90,70,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/376.png,//cdn.bulbagarden.net/upload/2/2d/376MS.png
377,377,3,regirock,1.7,230,261,pedra,NA,80,100,200,50,100,50,#B8A038,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/377.png,//cdn.bulbagarden.net/upload/6/6c/377MS.png
378,378,3,regice,1.8,175,261,gelo,NA,80,50,100,100,200,50,#98D8D8,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/378.png,//cdn.bulbagarden.net/upload/9/99/378MS.png
379,379,3,registeel,1.9,205,261,aço,NA,80,75,150,75,150,50,#B8B8D0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/379.png,//cdn.bulbagarden.net/upload/2/2e/379MS.png
380,380,3,latias,1.4,40,270,dragão,psíquico,80,80,90,110,130,110,#7038F8,#F85888,#903FDC,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/380.png,//cdn.bulbagarden.net/upload/8/84/380MS.png
381,381,3,latios,2,60,270,dragão,psíquico,80,90,80,130,110,110,#7038F8,#F85888,#903FDC,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/381.png,//cdn.bulbagarden.net/upload/a/a4/381MS.png
382,382,3,kyogre,4.5,352,302,água,NA,100,100,90,150,140,90,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/382.png,//cdn.bulbagarden.net/upload/1/11/382MS.png
383,383,3,groudon,3.5,950,302,terrestre,NA,100,150,140,100,90,90,#E0C068,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/383.png,//cdn.bulbagarden.net/upload/b/bc/383MS.png
384,384,3,rayquaza,7,206.5,306,dragão,voador,105,150,90,150,90,95,#7038F8,#A890F0,#7D4DF6,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/384.png,//cdn.bulbagarden.net/upload/9/90/384MS.png
385,385,3,jirachi,0.3,1.1,270,aço,psíquico,100,100,100,100,100,100,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/385.png,//cdn.bulbagarden.net/upload/9/9e/385MS.png
386,386,3,deoxys-normal,1.7,60.8,270,psíquico,NA,50,150,50,150,50,150,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/386.png,//cdn.bulbagarden.net/upload/8/86/386MS.png
387,387,4,turtwig,0.4,10.2,64,grama,NA,55,68,64,45,55,31,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/387.png,//cdn.bulbagarden.net/upload/2/27/387MS.png
388,388,4,grotle,1.1,97,142,grama,NA,75,89,85,55,65,36,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/388.png,//cdn.bulbagarden.net/upload/4/40/388MS.png
389,389,4,torterra,2.2,310,236,grama,terrestre,95,109,105,75,85,56,#78C850,#E0C068,#91C655,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/389.png,//cdn.bulbagarden.net/upload/1/1f/389MS.png
390,390,4,chimchar,0.5,6.2,62,fogo,NA,44,58,44,58,44,61,#F08030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/390.png,//cdn.bulbagarden.net/upload/9/93/390MS.png
391,391,4,monferno,0.9,22,142,fogo,lutador,64,78,52,78,52,81,#F08030,#C03028,#E46C2E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/391.png,//cdn.bulbagarden.net/upload/7/70/391MS.png
392,392,4,infernape,1.2,55,240,fogo,lutador,76,104,71,104,71,108,#F08030,#C03028,#E46C2E,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/392.png,//cdn.bulbagarden.net/upload/f/f5/392MS.png
393,393,4,piplup,0.4,5.2,63,água,NA,53,51,53,61,56,40,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/393.png,//cdn.bulbagarden.net/upload/8/85/393MS.png
394,394,4,prinplup,0.8,23,142,água,NA,64,66,68,81,76,50,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/394.png,//cdn.bulbagarden.net/upload/a/a3/394MS.png
395,395,4,empoleon,1.7,84.5,239,água,aço,84,86,88,111,101,60,#6890F0,#B8B8D0,#7B99E8,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/395.png,//cdn.bulbagarden.net/upload/f/ff/395MS.png
396,396,4,starly,0.3,2,49,normal,voador,40,55,30,30,30,60,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/396.png,//cdn.bulbagarden.net/upload/1/16/396MS.png
397,397,4,staravia,0.6,15.5,119,normal,voador,55,75,50,40,40,80,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/397.png,//cdn.bulbagarden.net/upload/e/e2/397MS.png
398,398,4,staraptor,1.2,24.9,218,normal,voador,85,120,70,50,60,100,#A8A878,#A890F0,#A8A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/398.png,//cdn.bulbagarden.net/upload/5/5f/398MS.png
399,399,4,bidoof,0.5,20,50,normal,NA,59,45,40,35,40,31,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/399.png,//cdn.bulbagarden.net/upload/b/bc/399MS.png
400,400,4,bibarel,1,31.5,144,normal,água,79,85,60,55,60,71,#A8A878,#6890F0,#98A295,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/400.png,//cdn.bulbagarden.net/upload/b/b1/400MS.png
401,401,4,kricketot,0.3,2.2,39,inseto,NA,37,25,41,25,41,25,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/401.png,//cdn.bulbagarden.net/upload/f/f9/401MS.png
402,402,4,kricketune,1,25.5,134,inseto,NA,77,85,51,55,51,65,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/402.png,//cdn.bulbagarden.net/upload/1/18/402MS.png
403,403,4,shinx,0.5,9.5,53,elétrico,NA,45,65,34,40,34,45,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/403.png,//cdn.bulbagarden.net/upload/a/a0/403MS.png
404,404,4,luxio,0.9,30.5,127,elétrico,NA,60,85,49,60,49,60,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/404.png,//cdn.bulbagarden.net/upload/e/e3/404MS.png
405,405,4,luxray,1.4,42,235,elétrico,NA,80,120,79,95,79,70,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/405.png,//cdn.bulbagarden.net/upload/8/8a/405MS.png
406,406,4,budew,0.2,1.2,56,grama,venenoso,40,30,35,50,70,55,#78C850,#A040A0,#81A763,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/406.png,//cdn.bulbagarden.net/upload/e/ef/406MS.png
407,407,4,roserade,0.9,14.5,232,grama,venenoso,60,70,65,125,105,90,#78C850,#A040A0,#81A763,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/407.png,//cdn.bulbagarden.net/upload/f/fe/407MS.png
408,408,4,cranidos,0.9,31.5,70,pedra,NA,67,125,40,30,30,58,#B8A038,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/408.png,//cdn.bulbagarden.net/upload/9/98/408MS.png
409,409,4,rampardos,1.6,102.5,173,pedra,NA,97,165,60,65,50,58,#B8A038,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/409.png,//cdn.bulbagarden.net/upload/9/91/409MS.png
410,410,4,shieldon,0.5,57,70,pedra,aço,30,42,118,42,88,30,#B8A038,#B8B8D0,#B8A55C,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/410.png,//cdn.bulbagarden.net/upload/9/9e/410MS.png
411,411,4,bastiodon,1.3,149.5,173,pedra,aço,60,52,168,47,138,30,#B8A038,#B8B8D0,#B8A55C,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/411.png,//cdn.bulbagarden.net/upload/e/ef/411MS.png
412,412,4,burmy,0.2,3.4,45,inseto,NA,40,29,45,29,45,36,#A8B820,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/412.png,//cdn.bulbagarden.net/upload/8/87/412MS.png
413,413,4,wormadam-plant,0.5,6.5,148,inseto,grama,60,59,85,79,105,36,#A8B820,#78C850,#9CBB2B,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/413.png,//cdn.bulbagarden.net/upload/f/fa/413MS.png
414,414,4,mothim,0.9,23.3,148,inseto,voador,70,94,50,94,50,66,#A8B820,#A890F0,#A8AE52,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/414.png,//cdn.bulbagarden.net/upload/8/8e/414MS.png
415,415,4,combee,0.3,5.5,49,inseto,voador,30,30,42,30,42,70,#A8B820,#A890F0,#A8AE52,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/415.png,//cdn.bulbagarden.net/upload/e/ee/415MS.png
416,416,4,vespiquen,1.2,38.5,166,inseto,voador,70,80,102,80,102,40,#A8B820,#A890F0,#A8AE52,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/416.png,//cdn.bulbagarden.net/upload/d/dd/416MS.png
417,417,4,pachirisu,0.4,3.9,142,elétrico,NA,60,45,70,45,90,95,#F8D030,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/417.png,//cdn.bulbagarden.net/upload/1/14/417MS.png
418,418,4,buizel,0.7,29.5,66,água,NA,55,65,35,60,30,85,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/418.png,//cdn.bulbagarden.net/upload/7/7c/418MS.png
419,419,4,floatzel,1.1,33.5,173,água,NA,85,105,55,85,50,115,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/419.png,//cdn.bulbagarden.net/upload/6/6c/419MS.png
420,420,4,cherubi,0.4,3.3,55,grama,NA,45,35,45,62,53,35,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/420.png,//cdn.bulbagarden.net/upload/5/5d/420MS.png
421,421,4,cherrim,0.5,9.3,158,grama,NA,70,60,70,87,78,85,#78C850,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/421.png,//cdn.bulbagarden.net/upload/6/65/421MS.png
422,422,4,shellos,0.3,6.3,65,água,NA,76,48,48,57,62,34,#6890F0,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/422.png,//cdn.bulbagarden.net/upload/f/f1/422MS.png
423,423,4,gastrodon,0.9,29.9,166,água,terrestre,111,83,68,92,82,39,#6890F0,#E0C068,#859BCF,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/423.png,//cdn.bulbagarden.net/upload/4/44/423MS.png
424,424,4,ambipom,1.2,20.3,169,normal,NA,75,100,66,60,66,115,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/424.png,//cdn.bulbagarden.net/upload/5/5b/424MS.png
425,425,4,drifloon,0.4,1.2,70,fantasma,voador,90,50,34,60,44,70,#705898,#A890F0,#7D65AD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/425.png,//cdn.bulbagarden.net/upload/0/03/425MS.png
426,426,4,drifblim,1.2,15,174,fantasma,voador,150,80,44,90,54,80,#705898,#A890F0,#7D65AD,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/426.png,//cdn.bulbagarden.net/upload/4/45/426MS.png
427,427,4,buneary,0.4,5.5,70,normal,NA,55,66,44,44,56,85,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/427.png,//cdn.bulbagarden.net/upload/4/42/427MS.png
428,428,4,lopunny,1.2,33.3,168,normal,NA,65,76,84,54,96,105,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/428.png,//cdn.bulbagarden.net/upload/3/33/428MS.png
429,429,4,mismagius,0.9,4.4,173,fantasma,NA,60,60,60,105,105,105,#705898,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/429.png,//cdn.bulbagarden.net/upload/4/47/429MS.png
430,430,4,honchkrow,0.9,27.3,177,sombrio,voador,100,125,52,105,52,71,#705848,#A890F0,#7D6570,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/430.png,//cdn.bulbagarden.net/upload/c/c0/430MS.png
431,431,4,glameow,0.5,3.9,62,normal,NA,49,55,42,42,37,85,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/431.png,//cdn.bulbagarden.net/upload/f/f1/431MS.png
432,432,4,purugly,1,43.8,158,normal,NA,71,82,64,64,59,112,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/432.png,//cdn.bulbagarden.net/upload/3/3f/432MS.png
433,433,4,chingling,0.2,0.6,57,psíquico,NA,45,30,50,65,50,45,#F85888,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/433.png,//cdn.bulbagarden.net/upload/7/72/433MS.png
434,434,4,stunky,0.4,19.2,66,venenoso,sombrio,63,63,47,41,41,74,#A040A0,#705848,#94458A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/434.png,//cdn.bulbagarden.net/upload/f/f9/434MS.png
435,435,4,skuntank,1,38,168,venenoso,sombrio,103,93,67,71,61,84,#A040A0,#705848,#94458A,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/435.png,//cdn.bulbagarden.net/upload/8/8a/435MS.png
436,436,4,bronzor,0.5,60.5,60,aço,psíquico,57,24,86,24,86,23,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/436.png,//cdn.bulbagarden.net/upload/6/63/436MS.png
437,437,4,bronzong,1.3,187,175,aço,psíquico,67,89,116,79,116,33,#B8B8D0,#F85888,#C7A0BE,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/437.png,//cdn.bulbagarden.net/upload/0/0c/437MS.png
438,438,4,bonsly,0.5,15,58,pedra,NA,50,80,95,10,45,10,#B8A038,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/438.png,//cdn.bulbagarden.net/upload/7/7a/438MS.png
439,439,4,mime-jr,0.6,13,62,psíquico,fada,20,25,45,70,90,60,#F85888,#EE99AC,#F56790,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/439.png,//cdn.bulbagarden.net/upload/4/4d/439MS.png
440,440,4,happiny,0.6,24.4,110,normal,NA,100,5,5,15,65,30,#A8A878,NA,NA,https://raw.githubusercontent.com/phalt/pokeapi/master/data/Pokemon_XY_Sprites/440.png,//cdn.bulbagarden.net/upload/8/8e/440MS.png
